Postcode 1,Postcode 2,Postcode 3,Date Introduced,User Type,Easting,Northing,Positional Quality,County Code,County Name,Local Authority Code,Local Authority Name,Ward Code,Ward Name,Country Code,Country Name,Region Code,Region Name,Parliamentary Constituency Code,Parliamentary Constituency Name,European Electoral Region Code,European Electoral Region Name,Primary Care Trust Code,Primary Care Trust Name,Lower Super Output Area Code,Lower Super Output Area Name,Middle Super Output Area Code,Middle Super Output Area Name,Output Area Classification Code,Output Area Classification Name,Longitude,Spatial Accuracy,Latitude,Last Uploaded,Location,Socrata ID
WC1E6DB,WC1E 6DB,WC1E 6DB,Jan-80,1,529347,182309,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.136911,Postcode Level,51.524891,01/04/2018 10:01,"(51.524891, -0.136911)",1679403
WC1E6DD,WC1E 6DD,WC1E 6DD,Jan-80,0,529539,182074,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.134231,Postcode Level,51.522735,01/04/2018 10:01,"(51.522735, -0.134231)",1679404
WC1E6DE,WC1E 6DE,WC1E 6DE,Jan-80,1,529505,182172,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.134685,Postcode Level,51.523623,01/04/2018 10:01,"(51.523623, -0.134685)",1679405
WC1E6DG,WC1E 6DG,WC1E 6DG,Jan-80,0,529527,182025,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.134422,Postcode Level,51.522297,01/04/2018 10:01,"(51.522297, -0.134422)",1679406
WC1E6DH,WC1E 6DH,WC1E 6DH,Jan-80,1,529471,182218,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.135158,Postcode Level,51.524045,01/04/2018 10:01,"(51.524045, -0.135158)",1679407
WC1E6DP,WC1E 6DP,WC1E 6DP,Jan-80,0,529852,181791,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.129826,Postcode Level,51.52012,01/04/2018 10:01,"(51.52012, -0.129826)",1679408
WC1E6DX,WC1E 6DX,WC1E 6DX,Jan-80,0,529377,182231,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.136507,Postcode Level,51.524183,01/04/2018 10:01,"(51.524183, -0.136507)",1679409
WC1E6DY,WC1E 6DY,WC1E 6DY,Jan-80,0,529377,182231,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B3,Ethnicity central;Endeavouring ethnic mix;Multi-ethnic professional service workers,-0.136507,Postcode Level,51.524183,01/04/2018 10:01,"(51.524183, -0.136507)",1679410
WC1E6EA,WC1E 6EA,WC1E 6EA,Jan-80,0,529703,181995,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.131897,Postcode Level,51.521987,01/04/2018 10:01,"(51.521987, -0.131897)",1679411
WC1E6EB,WC1E 6EB,WC1E 6EB,Dec-00,0,529743,181945,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.13134,Postcode Level,51.521529,01/04/2018 10:01,"(51.521529, -0.13134)",1679412
WC1E6ED,WC1E 6ED,WC1E 6ED,Dec-00,1,529726,181964,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.131577,Postcode Level,51.521704,01/04/2018 10:01,"(51.521704, -0.131577)",1679413
WC1E6EE,WC1E 6EE,WC1E 6EE,Dec-00,0,529743,181945,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.13134,Postcode Level,51.521529,01/04/2018 10:01,"(51.521529, -0.13134)",1679414
WC1E6EG,WC1E 6EG,WC1E 6EG,Jan-80,0,529691,182018,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.132062,Postcode Level,51.522197,01/04/2018 10:01,"(51.522197, -0.132062)",1679415
WC1E6EQ,WC1E 6EQ,WC1E 6EQ,Jan-93,1,529689,182048,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.13208,Postcode Level,51.522467,01/04/2018 10:01,"(51.522467, -0.13208)",1679416
WC1E6ER,WC1E 6ER,WC1E 6ER,Dec-00,0,529743,181945,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.13134,Postcode Level,51.521529,01/04/2018 10:01,"(51.521529, -0.13134)",1679417
WC1E6HA,WC1E 6HA,WC1E 6HA,Jan-80,0,529823,181765,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130253,Postcode Level,51.519893,01/04/2018 10:01,"(51.519893, -0.130253)",1679418
WC1E6HB,WC1E 6HB,WC1E 6HB,Jan-80,0,529813,181779,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130367,Postcode Level,51.520023,01/04/2018 10:01,"(51.520023, -0.130367)",1679419
WC1E6HD,WC1E 6HD,WC1E 6HD,Dec-00,0,529831,181754,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130142,Postcode Level,51.519792,01/04/2018 10:01,"(51.519792, -0.130142)",1679420
WC1E6HE,WC1E 6HE,WC1E 6HE,Jan-80,1,529811,181793,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130416,Postcode Level,51.520147,01/04/2018 10:01,"(51.520147, -0.130416)",1679421
WC1E6HG,WC1E 6HG,WC1E 6HG,Jan-80,0,529765,181858,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131055,Postcode Level,51.520742,01/04/2018 10:01,"(51.520742, -0.131055)",1679422
WC1E6HH,WC1E 6HH,WC1E 6HH,Jan-80,0,529737,181895,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131444,Postcode Level,51.521081,01/04/2018 10:01,"(51.521081, -0.131444)",1679423
WC1E6HJ,WC1E 6HJ,WC1E 6HJ,Jan-80,0,529682,181971,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.132209,Postcode Level,51.521777,01/04/2018 10:01,"(51.521777, -0.132209)",1679424
WC1E6HP,WC1E 6HP,WC1E 6HP,Jan-80,0,529780,181737,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130883,Postcode Level,51.519651,01/04/2018 10:01,"(51.519651, -0.130883)",1679425
WC1E6HQ,WC1E 6HQ,WC1E 6HQ,Jan-80,1,529703,181943,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.131916,Postcode Level,51.52152,01/04/2018 10:01,"(51.52152, -0.131916)",1679426
WC1E6HR,WC1E 6HR,WC1E 6HR,Jan-80,0,529780,181760,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130875,Postcode Level,51.519858,01/04/2018 10:01,"(51.519858, -0.130875)",1679427
WC1E6HU,WC1E 6HU,WC1E 6HU,Dec-00,0,529591,182061,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.133487,Postcode Level,51.522606,01/04/2018 10:01,"(51.522606, -0.133487)",1679428
WC1E6HW,WC1E 6HW,WC1E 6HW,Dec-00,0,529793,181817,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.130666,Postcode Level,51.520367,01/04/2018 10:01,"(51.520367, -0.130666)",1679429
WC1E6HX,WC1E 6HX,WC1E 6HX,Jan-80,0,529564,182095,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.133863,Postcode Level,51.522918,01/04/2018 10:01,"(51.522918, -0.133863)",1679430
WC1E6JA,WC1E 6JA,WC1E 6JA,Jan-80,0,529470,182046,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.135235,Postcode Level,51.522499,01/04/2018 10:01,"(51.522499, -0.135235)",1679431
WC1E6JB,WC1E 6JB,WC1E 6JB,Jan-05,0,529448,182071,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.135543,Postcode Level,51.522729,01/04/2018 10:01,"(51.522729, -0.135543)",1679432
WC1E6JD,WC1E 6JD,WC1E 6JD,Jan-80,1,529456,182119,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,3B2,Ethnicity central;Endeavouring ethnic mix;Bangladeshi mixed employment,-0.13541,Postcode Level,51.523158,01/04/2018 10:01,"(51.523158, -0.13541)",1679433
WC1E6JF,WC1E 6JF,WC1E 6JF,Jan-93,0,529422,182116,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.135875,Postcode Level,51.523141,01/04/2018 10:01,"(51.523141, -0.135875)",1679434
WC1E6JL,WC1E 6JL,WC1E 6JL,Jan-80,0,529447,182168,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.135522,Postcode Level,51.523601,01/04/2018 10:01,"(51.523601, -0.135522)",1679435
WC1E6JN,WC1E 6JN,WC1E 6JN,Dec-00,0,529411,182147,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.136048,Postcode Level,51.52342,01/04/2018 10:01,"(51.52342, -0.136048)",1679436
WC1E6JP,WC1E 6JP,WC1E 6JP,Jan-80,0,529387,182137,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.136397,Postcode Level,51.523336,01/04/2018 10:01,"(51.523336, -0.136397)",1679437
WC1E6JW,WC1E 6JW,WC1E 6JW,Aug-92,0,529387,182137,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000854,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.136397,Postcode Level,51.523336,01/04/2018 10:01,"(51.523336, -0.136397)",1679438
WC1E7AA,WC1E 7AA,WC1E 7AA,Jan-80,0,529756,181827,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131196,Postcode Level,51.520465,01/04/2018 10:01,"(51.520465, -0.131196)",1679439
WC1E7AD,WC1E 7AD,WC1E 7AD,Jul-15,1,529753,182074,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.131148,Postcode Level,51.522686,01/04/2018 10:01,"(51.522686, -0.131148)",1679440
WC1E7AE,WC1E 7AE,WC1E 7AE,Jan-93,0,529739,181809,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131447,Postcode Level,51.520308,01/04/2018 10:01,"(51.520308, -0.131447)",1679441
WC1E7AG,WC1E 7AG,WC1E 7AG,Jan-80,0,529701,181820,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131991,Postcode Level,51.520415,01/04/2018 10:01,"(51.520415, -0.131991)",1679442
WC1E7AH,WC1E 7AH,WC1E 7AH,Jan-80,0,529696,181879,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.132041,Postcode Level,51.520947,01/04/2018 10:01,"(51.520947, -0.132041)",1679443
WC1E7AP,WC1E 7AP,WC1E 7AP,Jan-80,0,529662,181902,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.132522,Postcode Level,51.521161,01/04/2018 10:01,"(51.521161, -0.132522)",1679444
WC1E7AQ,WC1E 7AQ,WC1E 7AQ,Dec-00,0,529730,181864,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.131557,Postcode Level,51.520804,01/04/2018 10:01,"(51.520804, -0.131557)",1679445
WC1E7AR,WC1E 7AR,WC1E 7AR,Jan-80,0,529654,181913,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.132633,Postcode Level,51.521262,01/04/2018 10:01,"(51.521262, -0.132633)",1679446
WC1E7AS,WC1E 7AS,WC1E 7AS,Jan-80,0,529643,181927,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.132787,Postcode Level,51.52139,01/04/2018 10:01,"(51.52139, -0.132787)",1679447
WC1E7AT,WC1E 7AT,WC1E 7AT,Jan-80,0,529634,181938,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.132912,Postcode Level,51.521491,01/04/2018 10:01,"(51.521491, -0.132912)",1679448
WC1E7AU,WC1E 7AU,WC1E 7AU,Jan-80,0,529625,181953,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.133036,Postcode Level,51.521628,01/04/2018 10:01,"(51.521628, -0.133036)",1679449
WC1E7AX,WC1E 7AX,WC1E 7AX,Jan-80,0,529616,181966,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2D2,Cosmopolitans;Aspiring and affluent;Highly-qualified quaternary workers,-0.133161,Postcode Level,51.521747,01/04/2018 10:01,"(51.521747, -0.133161)",1679450
WC1E7AY,WC1E 7AY,WC1E 7AY,Jan-80,0,529607,181979,1,E99999999,(pseudo) England (UA/MD/LB),E09000007,Camden,E05000129,Bloomsbury,E92000001,England,E12000007,London,E14000750,Holborn and St Pancras,E15000007,London,E16000047,Camden,E01000850,,E02000191,,2B2,Cosmopolitans;Inner city students;Multicultural student neighbourhood,-0.133286,Postcode Level,51.521866,01/04/2018 10:01,"(51.521866, -0.133286)",1679451
